"V1","V2","V3"
-35.46,18.776,1.0987
-34.985,17.433,1.7
-37.071,1.5951,6.779
-39.24,0.23783,6.5112
-34.774,4.833,7.7865
-35.609,3.0371,7.2425
-36.572,2.4223,6.2435
-36.213,3.2757,5.8348
-37.847,1.945,5.3539
-33.911,9.3687,8.9518
-34.311,7.0629,8.4127
-31.568,13.403,9.5023
-32.736,11.451,9.1997
-33.433,10.707,8.5553
-32.748,11.943,8.0563
-34.16,9.8857,7.8473
-35.356,5.115,6.5272
-35.985,4.244,5.508
-34.796,6.081,7.5024
-34.873,7.4238,7.2834
-34.811,8.8391,6.9953
-35.881,5.3205,5.2618
-36.824,3.5112,4.5349
-34.441,10.205,6.5865
-35.367,7.7475,6.063
-35.871,6.5934,5.0468
-35.773,7.966,4.7572
-36.424,5.5757,4.0372
-30.933,17.39,10.414
-31.019,15.384,9.922
-31.67,21.422,10.93
-31.172,19.492,10.809
-30.844,18.829,10.099
-30.843,20.248,9.6768
-30.836,18.041,9.2523
-33.337,23.701,9.4229
-32.41,22.842,10.478
-34.395,24.209,8.096
-33.333,24.515,8.3484
-32.376,24.779,8.3983
-30.925,22.213,9.8175
-30.775,21.631,9.0746
-31.526,22.618,10.322
-31.42,23.735,9.3962
-31.394,24.876,8.298
-30.518,22.96,8.245
-30.963,20.898,8.2969
-30.617,24.715,7.9257
-30.247,24.249,7.3564
-30.384,23.579,6.7217
-34.676,10.518,5.244
-35.45,9.3717,4.3799
-32.88,12.4,6.8148
-33.822,11.472,6.034
-33.196,12.704,5.5332
-32.123,14.77,5.929
-32.805,13.893,5.0825
-31.529,13.928,8.3405
-32.141,13.16,7.5848
-31.18,14.633,9.1426
-30.993,15.91,8.8148
-31.017,17.229,8.4519
-31.652,15.564,6.7675
-31.764,16.908,6.4487
-31.755,14.333,7.1639
-31.295,16.45,7.6081
-31.186,18.669,8.0811
-31.662,19.268,6.8514
-32.007,18.274,6.1074
-31.291,20.124,7.5843
-31.144,21.507,6.9543
-30.872,22.843,6.181
-34.991,10.7,3.9084
-36.142,8.2161,3.4702
-32.623,15.042,4.6802
-33.596,12.985,4.2408
-34.484,11.923,3.3946
-34.086,13.03,2.9388
-35.342,10.76,2.533
-32.238,19.712,5.6934
-32.352,17.293,5.2775
-31.562,21.976,5.6378
-32.275,21.08,5.1139
-32.942,20.026,4.4818
-33.239,15.205,3.4614
-33.946,14.071,2.5518
-32.722,16.242,4.3732
-33.093,17.521,4.1199
-33.506,18.805,3.7536
-34.062,15.139,2.2441
-34.688,12.905,1.6856
-33.974,17.554,2.9257
-34.438,16.227,1.9983
-34.91,14.955,1.0821
-40.359,-1.0357,5.2052
-39.442,1.332,4.3769
-40.078,0.24331,4.8088
-40.147,-2.5197,3.5721
-39.158,-3.362,2.2283
-38.054,2.9462,3.5655
-38.694,2.194,3.9608
-37.217,4.7101,3.0139
-37.551,3.764,3.2587
-39.551,2.2808,2.5102
-40.395,0.79306,1.0321
-40.443,-0.43807,1.1632
-39.658,-2.557,1.7671
-38.462,-3.8921,1.147
-40.574,-0.022374,3.0093
-40.184,-1.5626,1.4046
-39.032,-2.4069,0.32079
-38.189,-4.5257,0.035739
-38.292,-2.9638,-0.58212
-38.17,-3.7278,-0.26647
-38.07,-5.4106,-1.2432
-38.108,-6.4753,-2.5949
-36.826,7.1144,2.5005
-37.027,5.8509,2.7611
-36.201,9.535,1.644
-36.573,8.3333,2.1162
-37.73,6.1021,1.5316
-38.874,5.0926,0.47885
-39.193,4.0953,0.69597
-35.555,11.596,0.80056
-35.84,10.607,1.1986
-35.513,13.56,0.12557
-35.433,12.615,0.45078
-36.45,10.288,-0.05497
-37.586,9.0217,-0.91362
-37.956,8.1041,-0.53726
-38.566,6.1248,0.20099
-39.853,3.6079,-1.0004
-37.147,8.3168,0.77552
-38.26,7.1597,-0.14327
-39.505,5.7095,-1.389
-39.681,1.9178,-2.538
-39.461,0.94563,-2.3364
-39.833,3.7832,-2.9668
-39.798,2.8273,-2.7601
-38.903,0.51891,-3.7526
-38.521,-0.48998,-4.7564
-38.361,-1.1015,-4.4469
-38.022,-5.5086,-2.7889
-38.138,-7.6411,-4.0076
-38.471,-2.2334,-0.97155
-37.946,-3.7234,-1.7268
-37.938,-4.6372,-2.9986
-37.892,-3.8302,-3.2439
-38.076,-5.7225,-4.3863
-40.035,2.0169,0.95464
-39.745,-0.67445,-0.42342
-38.308,4.0524,2.0486
-39.564,3.1227,0.8754
-39.995,1.478,-0.70487
-38.016,-2.2597,-2.3636
-37.957,-3.1159,-3.5001
-38.687,-1.4978,-1.363
-38.898,-0.79233,-1.7439
-39.201,0.066066,-2.0789
-38.052,-2.4083,-3.8283
-38.168,-4.1568,-4.8511
-38.402,-0.8339,-3.1118
-38.168,-1.7138,-4.1413
-38.35,-2.7558,-5.3922
-38.184,-8.6984,-5.3305
-38.35,-6.8607,-5.8108
-38.243,-7.7732,-5.5856
-38.386,-9.514,-6.6263
-38.829,-10.111,-7.819
-38.635,-5.281,-6.2367
-38.493,-6.0071,-6.0073
-38.903,-3.8815,-6.7668
-38.738,-4.5358,-6.4806
-39.021,-6.3193,-7.7202
-39.255,-7.1303,-9.2284
-39.127,-7.828,-8.8622
-38.927,-9.3021,-8.1877
-39.512,-10.432,-8.8677
-38.679,-7.8025,-7.1871
-39.032,-8.5167,-8.5195
-39.56,-8.9364,-9.7489
-40.507,-10.471,-9.7518
-40.52,-9.0011,-10.791
-40.51,-9.7244,-10.283
-41.76,-10.056,-10.329
-42.966,-9.1724,-10.483
-46.391,31.913,-9.7191
-45.764,31.215,-9.6563
-44.929,31.478,-8.8009
-48.364,31.448,-12.084
-47.907,30.569,-12.002
-46.779,30.865,-10.626
-45.326,30.32,-9.5104
-44.866,29.302,-9.2791
-43.883,29.72,-8.3084
-48.497,32.363,-15.355
-47.988,31.31,-15.5
-48.52,30.631,-13.817
-45.828,34.264,-17.028
-45.028,33.295,-16.779
-46.68,32.296,-16.521
-47.444,30.238,-15.554
-46.84,29.172,-15.536
-47.745,28.349,-13.869
-46.056,28.813,-10.374
-44.438,28.126,-9.0618
-47.629,29.539,-11.973
-47.314,28.341,-11.897
-46.868,27.067,-11.867
-43.743,26.993,-8.8652
-42.661,27.556,-7.7474
-46.073,25.855,-11.862
-44.948,26.396,-10.107
-42.894,25.946,-8.8541
-41.921,25.247,-9.0089
-40.807,25.868,-7.8581
-43.014,35.888,-15.95
-42.58,35.026,-15.357
-43.63,34.198,-16.262
-41.186,37.253,-14.127
-40.878,36.3,-13.729
-41.724,35.7,-14.461
-42.233,34.114,-15.019
-41.858,33.243,-14.803
-42.838,32.481,-15.539
-39.379,38.339,-12.664
-39.028,37.363,-12.299
-40.021,36.821,-13.033
-37.273,39.243,-11.305
-36.834,38.198,-10.827
-37.979,37.798,-11.528
-38.622,36.323,-12.074
-38.156,35.346,-12.081
-39.218,34.836,-12.798
-40.993,33.834,-14.073
-41.569,32.314,-14.749
-40.534,35.32,-13.52
-40.117,34.376,-13.442
-39.761,33.428,-13.538
-41.263,31.5,-14.898
-42.263,30.795,-15.476
-39.375,32.67,-13.84
-40.334,32.114,-14.301
-41.048,30.757,-15.279
-40.884,30.107,-15.893
-41.914,29.244,-16.219
-42.922,24.59,-10.238
-40.784,24.771,-9.2576
-46.409,26.024,-13.871
-45.085,24.839,-11.844
-43.951,24.076,-11.906
-44.517,24.147,-13.767
-42.714,23.52,-11.917
-45.408,30.379,-16.232
-46.278,28.134,-15.496
-44.494,32.34,-16.468
-43.988,31.503,-16.151
-43.688,30.632,-15.959
-45.082,26.129,-15.436
-44.396,25.173,-15.46
-45.654,27.152,-15.478
-44.531,28.603,-16.025
-43.377,29.809,-15.978
-43.81,26.669,-16.331
-43.596,24.201,-15.391
-43.15,28.953,-16.138
-42.931,28.072,-16.499
-42.701,27.15,-16.868
-39.685,24.481,-9.5961
-38.73,25.127,-8.5822
-41.497,23.174,-12.035
-40.535,23.804,-10.641
-38.529,24.265,-9.8623
-37.417,24.114,-10.123
-36.579,24.722,-9.2551
-42.581,23.43,-15.327
-42.149,22.949,-13.6
-42.291,26.142,-17.266
-42.608,24.61,-16.616
-41.402,22.764,-15.132
-40.17,22.386,-14.972
-39.504,22.415,-13.433
-38.134,23.499,-11.053
-36.229,23.995,-10.335
-40.161,22.961,-12.058
-38.912,22.871,-12.174
-37.549,22.875,-12.221
-35.06,23.907,-10.559
-34.372,24.376,-9.7584
-36.307,22.918,-12.347
-35.695,23.417,-11.411
-33.88,23.814,-10.739
-32.677,23.691,-10.875
-32.122,24.002,-10.118
-35.005,39.865,-10.498
-34.492,38.77,-10.001
-35.682,38.525,-10.259
-33.167,39.958,-11.059
-32.648,38.934,-10.527
-33.433,38.943,-10.108
-33.994,37.632,-9.743
-33.472,36.568,-9.8729
-34.613,36.354,-10.146
-32.16,39.66,-12.327
-31.488,38.848,-11.739
-32.048,38.939,-11.112
-30.861,39.321,-13.944
-29.939,38.602,-13.193
-30.79,38.73,-12.476
-30.688,38.144,-11.27
-29.802,37.344,-10.926
-30.679,37.243,-10.469
-32.414,36.821,-9.8508
-33.072,35.712,-10.411
-32.082,37.999,-10.162
-31.52,37.041,-10.081
-31.034,36.127,-10.413
-32.691,35.097,-11.222
-33.761,34.912,-11.485
-30.608,35.383,-11.156
-31.637,35.26,-11.141
-32.455,34.718,-12.325
-32.145,34.513,-13.483
-33.276,34.312,-13.629
-28.899,39.647,-14.825
-28.097,38.695,-13.951
-28.96,38.605,-13.651
-27.083,40.423,-15.068
-26.595,39.066,-14.792
-27.29,38.874,-14.278
-27.084,37.909,-13.104
-26.069,37.169,-12.615
-26.824,37.235,-12.147
-25.671,41.063,-15.86
-25.765,39.637,-16.333
-26.065,39.348,-15.5
-25.158,41.606,-17.267
-25.556,40.352,-18.117
-25.599,40.123,-17.227
-25.67,38.431,-16.486
-25.456,37.331,-16.688
-25.323,37.213,-15.511
-25.533,37.171,-13.376
-25.236,36.409,-12.516
-25.901,38.021,-14.378
-25.264,37.157,-14.346
-24.812,36.349,-14.543
-24.683,35.465,-12.771
-25.282,35.492,-11.972
-24.393,35.411,-14.881
-24.426,35.519,-13.815
-24.328,34.48,-13.198
-24.031,33.331,-13.622
-24.692,33.273,-12.989
-30.896,34.552,-13.454
-31.748,34.292,-14.827
-29.477,35.457,-11.221
-30.162,34.855,-12.205
-29.686,34.436,-13.309
-28.535,34.211,-13.157
-29.255,33.758,-14.444
-28.769,37.364,-11.428
-28.931,36.443,-10.922
-28.813,37.992,-12.482
-27.735,37.295,-11.825
-26.77,36.463,-11.435
-27.802,34.712,-12.003
-27.454,33.88,-12.878
-28.278,35.499,-11.274
-27.141,35.531,-11.318
-26.105,35.489,-11.51
-26.505,33.586,-12.693
-27.236,32.798,-13.755
-25.764,34.473,-12.003
-25.569,33.301,-12.7
-25.394,32.148,-13.307
-31.154,33.794,-16.039
-32.502,33.951,-16.192
-28.882,32.746,-15.335
-29.959,33.336,-15.751
-30.678,32.869,-17.078
-30.262,31.658,-17.922
-31.38,32.227,-18.427
-27.075,31.602,-14.466
-27.952,32.141,-14.915
-25.195,31.028,-13.885
-26.191,31.24,-14.089
-26.889,30.568,-15.092
-26.593,29.685,-15.77
-27.529,30.057,-16.241
-29.287,31.086,-17.308
-29.88,30.559,-18.644
-28.673,31.571,-16.097
-28.417,30.517,-16.779
-28.036,29.651,-17.521
-29.533,29.494,-19.629
-30.558,29.778,-20.091
-27.631,28.819,-18.49
-28.531,29.2,-18.973
-29.178,28.488,-20.519
-28.986,27.315,-21.562
-30.091,27.28,-21.868
-33.262,23.341,-11.685
-31.614,23.467,-10.964
-36.842,22.449,-13.35
-34.995,22.97,-12.437
-33.775,23,-12.517
-34.309,22.633,-13.383
-32.602,22.919,-12.544
-40.595,22.923,-16.418
-38.784,22.14,-14.677
-41.631,27.631,-17.439
-41.686,25.113,-17.521
-40.831,24.128,-17.628
-40.675,25.58,-18.391
-39.81,23.119,-17.492
-36.122,22.17,-14.361
-34.856,22.26,-14.312
-37.517,22.106,-14.524
-38.104,22,-15.805
-38.698,22.376,-17.249
-35.429,21.86,-15.302
-33.603,22.277,-14.226
-38.929,23.25,-18.51
-37.356,21.776,-16.807
-36.059,21.547,-16.483
-36.563,21.557,-17.806
-34.703,21.442,-16.186
-39.815,30.887,-15.412
-40.787,29.538,-16.563
-38.392,33.146,-13.379
-39.022,32.004,-14.342
-38.773,31.547,-15.06
-37.731,32.16,-14.688
-38.62,31.187,-15.856
-37.005,35.734,-11.356
-37.695,34.391,-12.379
-36.368,37.105,-10.596
-35.796,36.079,-10.684
-35.339,35.189,-11.156
-36.934,33.097,-13.585
-36.652,32.767,-14.399
-37.265,33.671,-12.873
-36.131,34.127,-12.354
-34.927,34.592,-11.868
-35.554,33.353,-14.095
-36.468,32.559,-15.336
-34.671,34.114,-12.835
-34.401,33.916,-13.798
-34.215,33.81,-14.964
-37.894,23.23,-19.431
-36.935,22.135,-19.2
-39.531,25.902,-19.221
-38.777,24.61,-19.47
-38.19,25.996,-20.087
-37.815,28.592,-19.886
-37.269,27.276,-20.482
-40.534,28.081,-18.152
-40.114,27.072,-18.782
-40.71,28.858,-17.404
-39.65,29.931,-17.168
-38.555,30.812,-16.949
-38.261,29.63,-19.065
-37.07,30.743,-19.082
-39.286,28.439,-18.983
-38.45,30.411,-17.971
-37.398,31.669,-16.665
-36.071,32.252,-17.735
-35.773,31.643,-19.124
-36.28,32.42,-16.524
-35.08,33.159,-16.316
-33.883,33.712,-16.253
-36.834,23.083,-20.378
-35.741,21.241,-18.721
-36.072,28.356,-20.763
-36.706,25.838,-20.922
-36.221,24.359,-21.27
-35.207,25.384,-21.755
-35.668,22.7,-21.323
-34.31,32.32,-19.006
-35.265,30.586,-20.161
-33.404,33.398,-17.585
-32.821,32.466,-18.891
-32.272,31.245,-19.774
-34.259,27.641,-21.424
-34.007,26.165,-21.977
-34.698,29.131,-20.903
-33.248,29.677,-20.832
-31.847,29.817,-20.611
-32.687,26.738,-22.085
-33.868,24.61,-22.562
-31.558,28.455,-21.329
-31.4,27.051,-22.117
-31.287,25.691,-22.805
-30.554,23.104,-10.97
-30.146,23.172,-10.231
-31.461,22.733,-12.514
-31.024,22.959,-11.726
-29.686,22.515,-10.95
-29.077,21.663,-10.901
-29.026,21.436,-10.219
-32.425,22.175,-14.106
-31.947,22.469,-13.323
-33.481,21.389,-15.961
-32.952,21.798,-15.002
-31.349,21.967,-13.994
-30.334,21.611,-13.841
-29.958,21.784,-13.098
-29.303,21.829,-11.64
-28.918,20.636,-10.882
-30.451,22.405,-12.466
-29.561,21.845,-12.373
-29.018,21.019,-12.279
-29.288,19.519,-10.971
-29.697,19.209,-10.455
-28.907,20.01,-12.183
-29.046,19.801,-11.594
-30.072,18.411,-11.265
-31.139,17.324,-11.749
-31.743,17,-11.438
-34.519,20.744,-18.261
-34,20.997,-17.018
-34.872,21.352,-21.038
-34.824,20.821,-19.644
-33.236,20.437,-17.875
-31.962,20.274,-17.511
-31.601,20.643,-16.464
-33.626,22.951,-22.884
-34.436,22.1,-22.083
-31.266,24.185,-23.501
-32.53,23.685,-23.365
-33.189,21.233,-22.708
-32.366,19.849,-22.092
-32.495,19.689,-20.851
-32.227,19.979,-18.581
-30.74,20.082,-17.144
-33.72,20.35,-20.35
-32.423,19.771,-19.665
-31.14,19.438,-19.069
-29.63,19.755,-16.747
-29.503,20.034,-15.905
-29.949,19.136,-18.503
-29.768,19.46,-17.63
-28.759,19.245,-16.401
-28.24,18.454,-16.029
-28.395,18.513,-15.35
-30.504,17.597,-12.101
-32.379,16.163,-12.41
-28.832,20.182,-12.847
-29.229,18.918,-12.237
-30.024,17.836,-12.495
-29.584,18.045,-12.966
-31.121,16.731,-13.037
-30.757,21.368,-14.654
-29.501,21.062,-13.71
-32.314,21.238,-15.734
-31.179,21.048,-15.508
-30.176,20.725,-15.302
-28.793,19.303,-13.431
-29.201,18.227,-13.448
-28.931,20.303,-13.517
-29.086,20.315,-14.289
-29.286,20.246,-15.04
-28.892,18.39,-13.992
-30.085,17.108,-13.789
-28.724,19.479,-14.771
-28.671,18.475,-14.623
-29.071,17.376,-14.756
-33.792,14.737,-13.174
-34.524,14.23,-12.875
-32.385,15.498,-13.758
-33.028,15.191,-13.457
-34.996,12.886,-13.865
-35.825,10.676,-14.336
-36.294,10.016,-13.986
-31.182,15.902,-14.413
-31.772,15.72,-14.068
-29.916,16.229,-15.17
-30.559,16.127,-14.77
-32.354,14.565,-15.173
-33.35,12.743,-15.875
-34,12.354,-15.528
-35.218,11.338,-14.727
-36.259,8.724,-14.838
-33.637,13.903,-14.527
-34.697,11.83,-15.107
-35.207,9.9356,-15.55
-36.688,7.2191,-15.7
-37.087,6.6774,-15.55
-35.559,8.3391,-16.041
-36.121,7.9066,-15.847
-36.89,6.4648,-16.89
-36.874,6.2531,-18.54
-37.324,5.919,-18.751
-43.024,-8.4036,-11.062
-44.084,-7.8065,-10.208
-40.575,-8.3494,-11.281
-41.816,-8.6306,-11.46
-43.065,-7.6812,-11.623
-43.129,-6.9374,-12.143
-44.159,-6.2207,-11.338
-39.368,-6.5436,-9.5998
-39.692,-7.62,-10.607
-39.042,-3.3168,-7.0994
-39.314,-5.03,-8.3477
-39.479,-5.9494,-10.002
-39.546,-5.4162,-10.427
-39.844,-6.4647,-11.482
-41.947,-7.2646,-12.498
-43.179,-6.1976,-12.64
-40.622,-7.7346,-11.779
-40.698,-7.1178,-12.296
-40.748,-6.5211,-12.75
-43.212,-5.49,-13.104
-44.21,-4.6433,-12.354
-40.743,-5.9668,-13.208
-42.01,-6.0152,-13.469
-43.21,-4.845,-13.597
-43.18,-4.2183,-14.089
-44.171,-3.2036,-13.409
-38.667,0.097037,-5.1091
-38.652,-1.5593,-6.0029
-39.763,4.6736,-3.1942
-39.258,1.9698,-4.3521
-38.821,0.71852,-5.4661
-38.941,1.2901,-5.7995
-38.925,-0.46171,-6.7003
-37.315,9.8349,-1.2974
-38.872,7.4768,-2.0177
-35.869,14.57,-0.1737
-36.215,12.178,-0.79873
-37.188,10.724,-1.6962
-37.18,11.649,-2.0799
-38.388,9.19,-2.7278
-39.413,3.4494,-4.9994
-39.072,1.9049,-6.1442
-39.612,5.5507,-3.4819
-39.46,6.362,-3.8072
-39.258,7.2821,-4.0874
-39.155,2.5384,-6.4211
-39.073,0.63942,-7.3174
-39.04,8.0478,-4.4182
-39.434,5.0058,-5.5591
-39.235,3.2305,-6.714
-39.248,3.925,-6.9805
-39.184,1.8131,-7.8692
-41.977,-4.8597,-14.386
-43.132,-3.648,-14.582
-39.886,-5.3654,-12.34
-40.745,-5.4185,-13.633
-40.686,-4.9029,-14.038
-39.882,-4.3261,-13.052
-40.648,-4.3658,-14.418
-39.538,-3.9333,-9.1118
-39.611,-4.8653,-10.842
-39.173,-2.7499,-7.453
-39.295,-2.1917,-7.7864
-39.411,-1.6409,-8.1241
-39.707,-3.8058,-11.51
-39.756,-3.2394,-11.752
-39.66,-4.3499,-11.177
-39.687,-2.8127,-9.7615
-39.427,-1.1013,-8.4369
-39.769,-1.7033,-10.27
-39.795,-2.6586,-11.975
-39.505,-0.52371,-8.6959
-39.471,0.05969,-8.9432
-39.451,0.62806,-9.1889
-43.055,-3.0973,-15.077
-44.051,-1.9846,-14.452
-40.581,-3.8392,-14.736
-41.821,-3.8038,-15.268
-42.947,-2.5942,-15.589
-42.811,-2.1112,-16.049
-43.831,-0.92173,-15.551
-39.788,-2.1161,-12.195
-39.903,-3.2155,-13.536
-39.408,1.2021,-9.4115
-39.731,-0.53599,-10.711
-39.834,-1.552,-12.412
-39.816,-1.0027,-12.576
-39.878,-2.1576,-14.032
-41.551,-2.8425,-16.045
-42.675,-1.6699,-16.482
-40.481,-3.3507,-15.037
-40.384,-2.8322,-15.36
-40.301,-2.3384,-15.641
-42.526,-1.2254,-16.95
-43.547,0.036155,-16.616
-40.238,-1.8462,-15.842
-41.264,-1.9197,-16.775
-42.366,-0.75774,-17.377
-42.215,-0.30266,-17.792
-43.248,0.96555,-17.664
-35.585,20.216,0.096338
-36.032,17.355,0.35371
-32.262,23.904,-0.8848
-34.104,22.456,-0.49411
-35.173,21.34,-1.1693
-34.142,22.006,-2.3808
-36.112,20.09,-1.8503
-29.842,26.529,-1.3544
-30.64,25.143,-1.0566
-31.537,28.537,-2.2926
-30.206,27.85,-1.881
-29.78,26.96,-2.212
-30.075,27.292,-3.1068
-29.689,25.951,-2.5555
-32.106,23.249,-2.3745
-32.96,22.254,-3.1449
-31.303,24.199,-1.6533
-30.517,24.464,-2.2971
-29.895,24.883,-2.9413
-31.875,22.39,-3.5866
-33.823,21.172,-3.8754
-29.602,25.301,-3.6393
-30.346,23.764,-3.3866
-30.918,22.616,-3.9689
-30.187,22.934,-4.3514
-31.632,21.477,-4.5713
-35.129,28.547,-2.7464
-33.278,28.65,-2.5264
-38.972,29.082,-4.0199
-37.009,28.64,-3.1777
-36.003,28.21,-3.5172
-36.972,27.832,-4.3302
-35.057,27.985,-4.0884
-42.172,30.285,-6.5492
-40.669,29.676,-5.2263
-43.603,30.902,-7.7871
-42.992,30.041,-7.43
-42.411,29.017,-7.0362
-38.892,27.971,-4.8503
-37.926,27.445,-5.1381
-39.869,28.784,-4.8854
-40.772,28.436,-5.7835
-41.707,28.03,-6.7627
-38.852,26.955,-6.0013
-36.941,27.113,-5.6328
-40.794,27.064,-6.7187
-39.819,26.425,-6.9222
-38.809,25.991,-7.3154
-29.483,24.547,-4.6116
-29.66,23.338,-4.8726
-30.01,26.681,-4.22
-29.605,25.679,-4.4173
-29.947,25.932,-5.2236
-31.346,26.68,-5.7818
-30.532,25.994,-6.0166
-31.424,28.046,-3.5764
-30.627,27.453,-3.9499
-32.285,28.396,-3.0834
-33.177,28.163,-3.8611
-34.049,27.811,-4.6022
-32.171,27.19,-5.4575
-33.109,26.808,-6.1928
-31.354,27.432,-4.7096
-33.147,27.563,-5.0754
-35.036,27.358,-5.352
-34.985,26.617,-6.5579
-33.97,26.366,-6.8964
-35.928,26.866,-6.1192
-36.866,26.296,-6.8868
-37.819,25.732,-7.7271
-29.455,23.738,-5.5196
-30.151,22.123,-5.2348
-31.279,25.894,-6.7439
-29.913,25.136,-6.1744
-29.507,24.078,-6.3064
-29.827,24.352,-7.0876
-29.435,22.943,-6.4147
-34.918,25.855,-7.6687
-33.054,26.04,-7.228
-36.815,25.501,-8.1171
-35.763,25.296,-8.457
-34.729,25.081,-8.7437
-31.174,25.123,-7.7029
-30.306,24.471,-7.8377
-32.05,25.628,-7.4841
-32.875,25.266,-8.2432
-33.605,24.848,-8.9799
-30.909,24.44,-8.5807
-29.638,23.644,-7.8717
-32.563,24.6,-9.1802
-31.48,24.265,-9.3307
-30.547,23.777,-9.4192
-41.002,-0.96684,-17.327
-42.039,0.15961,-18.179
-39.821,-1.1254,-14.342
-40.169,-1.3591,-16.008
-40.105,-0.84959,-16.183
-39.762,-0.10232,-14.502
-40.015,-0.34485,-16.291
-39.622,0.60091,-11.068
-39.771,-0.45139,-12.698
-39.223,3.0671,-8.3804
-39.342,1.7883,-9.5921
-39.292,2.3921,-9.7598
-39.189,4.6223,-8.6905
-39.272,3.1254,-9.83
-39.664,0.67745,-12.836
-39.541,1.2758,-12.883
-39.716,0.11021,-12.806
-39.461,1.7896,-11.26
-39.203,3.7888,-9.9632
-39.22,3.0974,-11.36
-39.429,1.9109,-12.853
-38.987,6.378,-8.9777
-39.101,4.6047,-10.036
-38.971,5.3991,-10.189
-38.556,8.1816,-9.3324
-38.821,6.2253,-10.285
-39.22,6.7731,-6.0434
-39.21,4.8175,-7.2264
-37.994,10.856,-3.5708
-38.79,8.8985,-4.7167
-38.534,9.7662,-5.0411
-37.965,12.617,-4.5404
-38.366,10.623,-5.4203
-36.812,14.196,-1.5406
-37.295,12.542,-2.5341
-36.465,15.739,-0.56635
-36.979,17.103,-1.3567
-36.954,18.43,-2.5136
-37.706,14.596,-3.8353
-37.542,15.831,-4.7656
-37.519,13.494,-3.0939
-37.407,16.648,-3.1559
-36.076,19.48,-3.7918
-35.837,18.593,-5.2324
-36.914,16.833,-5.6901
-34.832,19.907,-4.6293
-33.566,20.149,-5.0429
-32.476,20.361,-5.2701
-38.197,10.226,-8.5408
-37.91,11.198,-8.9504
-38.689,8.432,-7.9563
-38.426,9.3199,-8.2257
-37.867,12.438,-8.0566
-37.186,14.715,-7.7277
-36.257,15.671,-8.2109
-39.064,6.5628,-7.5645
-38.915,7.4765,-7.7673
-39.168,5.6247,-7.4394
-38.804,8.5675,-6.4886
-38.295,11.555,-5.8732
-37.804,13.724,-7.1326
-35.968,16.746,-7.3637
-38.418,10.435,-7.1289
-38.158,12.574,-6.4441
-37.688,14.847,-6.0211
-34.722,18.108,-6.7488
-33.635,18.492,-6.9346
-35.814,17.682,-6.358
-33.491,19.287,-5.9992
-31.569,20.645,-5.4557
-36.616,14.542,-9.0651
-37.523,12.195,-9.4175
-33.897,17.678,-7.8328
-35.31,16.317,-8.545
-34.282,16.881,-8.7381
-32.089,18.353,-8.1475
-33.372,17.259,-8.9045
-31.672,19.874,-6.3636
-32.695,18.769,-7.0684
-30.798,20.991,-5.7483
-30.182,21.358,-6.1126
-29.684,21.78,-6.6137
-31.034,19.453,-7.4965
-30.397,19.811,-7.8127
-31.847,19.106,-7.26
-30.231,20.587,-6.9687
-29.382,22.167,-7.1985
-29.382,21.387,-8.0215
-29.863,20.231,-8.2829
-29.291,22.545,-7.9014
-29.407,22.889,-8.6741
-29.716,23.068,-9.4447
-41.852,0.61575,-18.549
-42.907,1.8603,-18.606
-39.901,0.14205,-16.351
-40.67,-0.018337,-17.817
-41.605,1.0408,-18.875
-41.34,1.4484,-19.151
-42.423,2.7203,-19.468
-39.272,2.4945,-12.859
-39.587,1.0217,-14.55
-38.597,7.0523,-10.465
-38.935,4.4768,-11.468
-39.097,3.1593,-12.819
-38.945,3.8075,-12.811
-39.328,2.1455,-14.463
-40.283,0.90566,-18.038
-41.062,1.8175,-19.335
-39.794,0.64011,-16.364
-39.674,1.1396,-16.352
-39.544,1.6097,-16.301
-40.775,2.2292,-19.509
-41.821,3.4625,-20.145
-39.358,2.1288,-16.239
-39.892,1.7648,-18.106
-40.469,2.5869,-19.626
-40.16,2.9865,-19.701
-41.095,4.1765,-20.686
-36.966,13.256,-9.8625
-37.981,9.9818,-9.9007
-32.507,17.654,-9.0417
-34.768,16.034,-9.6459
-36.188,14.174,-10.272
-35.282,14.999,-10.576
-37.111,11.948,-10.694
-29.409,20.68,-8.852
-30.664,19.119,-8.6913
-29.213,22.162,-9.4518
-29.148,21.079,-9.5027
-29.531,19.943,-9.6557
-32.867,16.95,-9.9798
-34.351,15.637,-10.804
-31.667,18.047,-9.2709
-30.911,18.473,-9.5704
-30.257,18.836,-9.9759
-33.392,16.198,-10.98
-35.711,13.875,-11.437
-31.272,17.729,-10.518
-32.544,16.602,-11.2
-33.957,15.274,-11.937
-39.42,2.6199,-18.027
-39.865,3.3424,-19.716
-38.926,3.3015,-14.309
-39.178,2.6225,-16.107
-38.951,3.1498,-16.043
-38.469,4.5211,-14.172
-38.768,3.6767,-15.866
-38.586,6.0421,-11.669
-38.707,4.4742,-12.808
-38.358,7.9446,-10.679
-38.043,8.8177,-10.912
-37.657,9.7254,-11.201
-38.244,5.9,-12.928
-37.99,6.7056,-13.038
-38.459,5.1898,-12.869
-38.029,7.7031,-11.978
-37.206,10.671,-11.524
-37.295,9.4852,-12.446
-37.686,7.5457,-13.16
-36.677,11.634,-11.88
-36.061,12.63,-12.249
-35.359,13.43,-12.587
-39.544,3.7336,-19.717
-40.337,4.8449,-21.022
-38.484,4.2223,-15.794
-38.975,3.5093,-17.836
-39.232,4.1002,-19.64
